name,url
Vitamin E (Oral Route),https://www.mayoclinic.org//drugs-supplements/vitamin-e-oral-route/description/drg-20068918
"Sodium Fluoride (Oral Route, Dental Route, Oromucosal Route)",https://www.mayoclinic.org//drugs-supplements/sodium-fluoride-oral-route-dental-route-oromucosal-route/description/drg-20066098
Phytonadione (Injection Route),https://www.mayoclinic.org//drugs-supplements/phytonadione-injection-route/description/drg-20421713
Hydrocortisone (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/hydrocortisone-topical-application-route/description/drg-20073814
Vitamin E (Oral Route),https://www.mayoclinic.org//drugs-supplements/vitamin-e-oral-route/description/drg-20068918
Methyclothiazide (Oral Route),https://www.mayoclinic.org//drugs-supplements/methyclothiazide-oral-route/description/drg-20071783
Hydrochlorothiazide (Oral Route),https://www.mayoclinic.org//drugs-supplements/hydrochlorothiazide-oral-route/description/drg-20071841
"Charcoal, Activated (Oral Route)",https://www.mayoclinic.org//drugs-supplements/charcoal-activated-oral-route/description/drg-20070087
"Charcoal, Activated (Oral Route)",https://www.mayoclinic.org//drugs-supplements/charcoal-activated-oral-route/description/drg-20070087
Tafenoquine (Oral Route),https://www.mayoclinic.org//drugs-supplements/tafenoquine-oral-route/description/drg-20443911
Alpha-1 Proteinase Inhibitor Human (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/alpha-1-proteinase-inhibitor-human-intravenous-route/description/drg-20061630
Alpha-1 Proteinase Inhibitor Human (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/alpha-1-proteinase-inhibitor-human-intravenous-route/description/drg-20061630
Darbepoetin Alfa (Injection Route),https://www.mayoclinic.org//drugs-supplements/darbepoetin-alfa-injection-route/description/drg-20068072
Leflunomide (Oral Route),https://www.mayoclinic.org//drugs-supplements/leflunomide-oral-route/description/drg-20067158
Tazarotene (Topical Route),https://www.mayoclinic.org//drugs-supplements/tazarotene-topical-route/description/drg-20067364
Rilonacept (Subcutaneous Route),https://www.mayoclinic.org//drugs-supplements/rilonacept-subcutaneous-route/description/drg-20071855
Indacaterol (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/indacaterol-inhalation-route/description/drg-20075006
Ardeparin (Subcutaneous Route),https://www.mayoclinic.org//drugs-supplements/ardeparin-subcutaneous-route/description/drg-20062017
Pamidronate (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/pamidronate-intravenous-route/description/drg-20067693
Arformoterol (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/arformoterol-inhalation-route/description/drg-20069263
Argatroban (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/argatroban-intravenous-route/description/drg-20072368
Arginine (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/arginine-intravenous-route/description/drg-20406819
"Antimyasthenic (Oral Route, Parenteral Route)",https://www.mayoclinic.org//drugs-supplements/antimyasthenic-oral-route-parenteral-route/description/drg-20069280
Donepezil (Oral Route),https://www.mayoclinic.org//drugs-supplements/donepezil-oral-route/description/drg-20063538
Mannitol (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/mannitol-inhalation-route/description/drg-20074757
Amikacin Liposome (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/amikacin-liposome-inhalation-route/description/drg-20444070
Anastrozole (Oral Route),https://www.mayoclinic.org//drugs-supplements/anastrozole-oral-route/description/drg-20061868
Aripiprazole (Oral Route),https://www.mayoclinic.org//drugs-supplements/aripiprazole-oral-route/description/drg-20066890
Aripiprazole (Oral Route),https://www.mayoclinic.org//drugs-supplements/aripiprazole-oral-route/description/drg-20066890
Triamcinolone (Injection Route),https://www.mayoclinic.org//drugs-supplements/triamcinolone-injection-route/description/drg-20074674
"Corticosteroid (Oral Route, Parenteral Route)",https://www.mayoclinic.org//drugs-supplements/corticosteroid-oral-route-parenteral-route/description/drg-20070491
"Anesthetic, Local (Topical Application Route)",https://www.mayoclinic.org//drugs-supplements/anesthetic-local-topical-application-route/description/drg-20070024
Triamcinolone (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/triamcinolone-topical-application-route/description/drg-20073937
Triamcinolone (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/triamcinolone-topical-application-route/description/drg-20073937
Triamcinolone (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/triamcinolone-topical-application-route/description/drg-20073937
Triamcinolone (Injection Route),https://www.mayoclinic.org//drugs-supplements/triamcinolone-injection-route/description/drg-20074674
Triamcinolone (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/triamcinolone-topical-application-route/description/drg-20073937
Triamcinolone (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/triamcinolone-topical-application-route/description/drg-20073937
Triamcinolone (Injection Route),https://www.mayoclinic.org//drugs-supplements/triamcinolone-injection-route/description/drg-20074674
Fondaparinux (Subcutaneous Route),https://www.mayoclinic.org//drugs-supplements/fondaparinux-subcutaneous-route/description/drg-20067481
Armodafinil (Oral Route),https://www.mayoclinic.org//drugs-supplements/armodafinil-oral-route/description/drg-20071125
Corticosteroid (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/corticosteroid-inhalation-route/description/drg-20070533
Thyroid (Oral Route),https://www.mayoclinic.org//drugs-supplements/thyroid-oral-route/description/drg-20069086
Corticosteroid (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/corticosteroid-inhalation-route/description/drg-20070533
Exemestane (Oral Route),https://www.mayoclinic.org//drugs-supplements/exemestane-oral-route/description/drg-20063757
Aromatic Ammonia Spirit (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/aromatic-ammonia-spirit-inhalation-route/description/drg-20061724
Nelarabine (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/nelarabine-intravenous-route/description/drg-20070881
Trimethobenzamide (Intramuscular Route),https://www.mayoclinic.org//drugs-supplements/trimethobenzamide-intramuscular-route/description/drg-20071314
Trihexyphenidyl (Oral Route),https://www.mayoclinic.org//drugs-supplements/trihexyphenidyl-oral-route/description/drg-20072660
Artemether And Lumefantrine (Oral Route),https://www.mayoclinic.org//drugs-supplements/artemether-and-lumefantrine-oral-route/description/drg-20072694
Artesunate (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/artesunate-intravenous-route/description/drg-20489625
Capsaicin (Topical Route),https://www.mayoclinic.org//drugs-supplements/capsaicin-topical-route/description/drg-20062561
"Acetaminophen (Oral Route, Rectal Route)",https://www.mayoclinic.org//drugs-supplements/acetaminophen-oral-route-rectal-route/description/drg-20068480
"Analgesic Combination, Acetaminophen/Salicylate (Oral Route)",https://www.mayoclinic.org//drugs-supplements/analgesic-combination-acetaminophen-salicylate-oral-route/description/drg-20069948
Articaine And Epinephrine (Injection Route),https://www.mayoclinic.org//drugs-supplements/articaine-and-epinephrine-injection-route/description/drg-20452186
Articaine And Epinephrine (Injection Route),https://www.mayoclinic.org//drugs-supplements/articaine-and-epinephrine-injection-route/description/drg-20452186
"Fibrinogen/Aprotinin And Thrombin/Calcium Chloride (Topical Application Route, Route Not Applicable)",https://www.mayoclinic.org//drugs-supplements/fibrinogen-aprotinin-and-thrombin-calcium-chloride-topical-application-route-route-not-applicable/description/drg-20138494
Morphine (Oral Route),https://www.mayoclinic.org//drugs-supplements/morphine-oral-route/description/drg-20074216
"Ofatumumab (Intravenous Route, Subcutaneous Route)",https://www.mayoclinic.org//drugs-supplements/ofatumumab-intravenous-route-subcutaneous-route/description/drg-20073472
Mesalamine (Oral Route),https://www.mayoclinic.org//drugs-supplements/mesalamine-oral-route/description/drg-20064708
"Salicylate (Oral Route, Rectal Route)",https://www.mayoclinic.org//drugs-supplements/salicylate-oral-route-rectal-route/description/drg-20070551
Mesalamine (Oral Route),https://www.mayoclinic.org//drugs-supplements/mesalamine-oral-route/description/drg-20064708
Pyrantel (Oral Route),https://www.mayoclinic.org//drugs-supplements/pyrantel-oral-route/description/drg-20065667
"Immune Globulin (Intramuscular Route, Intravenous Route, Subcutaneous Route)",https://www.mayoclinic.org//drugs-supplements/immune-globulin-intramuscular-route-intravenous-route-subcutaneous-route/description/drg-20444201
Immune Globulin-Slra (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/immune-globulin-slra-intravenous-route/description/drg-20461364
Asciminib (Oral Route),https://www.mayoclinic.org//drugs-supplements/asciminib-oral-route/description/drg-20524758
Ascorbic Acid (Oral Route),https://www.mayoclinic.org//drugs-supplements/ascorbic-acid-oral-route/description/drg-20068031
"Butalbital, Aspirin, Caffeine, And Codeine (Oral Route)",https://www.mayoclinic.org//drugs-supplements/butalbital-aspirin-caffeine-and-codeine-oral-route/description/drg-20061000
Ascorbic Acid (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/ascorbic-acid-intravenous-route/description/drg-20406580
Ascorbic Acid (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/ascorbic-acid-intravenous-route/description/drg-20406580
Ascorbic Acid (Oral Route),https://www.mayoclinic.org//drugs-supplements/ascorbic-acid-oral-route/description/drg-20068031
Aspirin (Oral Route),https://www.mayoclinic.org//drugs-supplements/aspirin-oral-route/description/drg-20152665
Asenapine (Sublingual Route),https://www.mayoclinic.org//drugs-supplements/asenapine-sublingual-route/description/drg-20073429
Asenapine (Transdermal Route),https://www.mayoclinic.org//drugs-supplements/asenapine-transdermal-route/description/drg-20475116
Amoxapine (Oral Route),https://www.mayoclinic.org//drugs-supplements/amoxapine-oral-route/description/drg-20072123
Asfotase Alfa (Subcutaneous Route),https://www.mayoclinic.org//drugs-supplements/asfotase-alfa-subcutaneous-route/description/drg-20490763
Mometasone (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/mometasone-inhalation-route/description/drg-20067282
Corticosteroid (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/corticosteroid-inhalation-route/description/drg-20070533
Mometasone (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/mometasone-inhalation-route/description/drg-20067282
Corticosteroid (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/corticosteroid-inhalation-route/description/drg-20070533
Mometasone (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/mometasone-inhalation-route/description/drg-20067282
Asparaginase Erwinia Chrysanthemi (Injection Route),https://www.mayoclinic.org//drugs-supplements/asparaginase-erwinia-chrysanthemi-injection-route/description/drg-20075340
Asparaginase Erwinia Chrysanthemi Recombinant-Rywn (Intramuscular Route),https://www.mayoclinic.org//drugs-supplements/asparaginase-erwinia-chrysanthemi-recombinant-rywn-intramuscular-route/description/drg-20518743
Calaspargase Pegol-Mknl (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/calaspargase-pegol-mknl-intravenous-route/description/drg-20454132
Aspirin (Oral Route),https://www.mayoclinic.org//drugs-supplements/aspirin-oral-route/description/drg-20152665
Aspirin (Oral Route),https://www.mayoclinic.org//drugs-supplements/aspirin-oral-route/description/drg-20152665
Aspirin And Dipyridamole (Oral Route),https://www.mayoclinic.org//drugs-supplements/aspirin-and-dipyridamole-oral-route/description/drg-20061846
Aspirin And Omeprazole (Oral Route),https://www.mayoclinic.org//drugs-supplements/aspirin-and-omeprazole-oral-route/description/drg-20312492
Aspirin (Oral Route),https://www.mayoclinic.org//drugs-supplements/aspirin-oral-route/description/drg-20152665
Ranolazine (Oral Route),https://www.mayoclinic.org//drugs-supplements/ranolazine-oral-route/description/drg-20069114
Phenol (Oromucosal Route),https://www.mayoclinic.org//drugs-supplements/phenol-oromucosal-route/description/drg-20072736
Tacrolimus (Oral Route),https://www.mayoclinic.org//drugs-supplements/tacrolimus-oral-route/description/drg-20068314
Azelastine (Nasal Route),https://www.mayoclinic.org//drugs-supplements/azelastine-nasal-route/description/drg-20068252
Azelastine (Nasal Route),https://www.mayoclinic.org//drugs-supplements/azelastine-nasal-route/description/drg-20068252
Azelastine (Nasal Route),https://www.mayoclinic.org//drugs-supplements/azelastine-nasal-route/description/drg-20068252
Racepinephrine (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/racepinephrine-inhalation-route/description/drg-20505160
Morphine (Injection Route),https://www.mayoclinic.org//drugs-supplements/morphine-injection-route/description/drg-20074202
Candesartan (Oral Route),https://www.mayoclinic.org//drugs-supplements/candesartan-oral-route/description/drg-20068192
Hydroxyzine (Oral Route),https://www.mayoclinic.org//drugs-supplements/hydroxyzine-oral-route/description/drg-20311434
"Antihistamine (Oral Route, Parenteral Route, Rectal Route)",https://www.mayoclinic.org//drugs-supplements/antihistamine-oral-route-parenteral-route-rectal-route/description/drg-20070373
"Acetaminophen (Oral Route, Rectal Route)",https://www.mayoclinic.org//drugs-supplements/acetaminophen-oral-route-rectal-route/description/drg-20068480
Atazanavir (Oral Route),https://www.mayoclinic.org//drugs-supplements/atazanavir-oral-route/description/drg-20062091
Risedronate (Oral Route),https://www.mayoclinic.org//drugs-supplements/risedronate-oral-route/description/drg-20067115
Atenolol (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/atenolol-intravenous-route/description/drg-20071064
Atenolol And Chlorthalidone (Oral Route),https://www.mayoclinic.org//drugs-supplements/atenolol-and-chlorthalidone-oral-route/description/drg-20071037
Atezolizumab (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/atezolizumab-intravenous-route/description/drg-20311657
Tolnaftate (Topical Route),https://www.mayoclinic.org//drugs-supplements/tolnaftate-topical-route/description/drg-20068886
Lorazepam (Injection Route),https://www.mayoclinic.org//drugs-supplements/lorazepam-injection-route/description/drg-20072326
Atogepant (Oral Route),https://www.mayoclinic.org//drugs-supplements/atogepant-oral-route/description/drg-20523241
"Atoltivimab, Maftivimab, And Odesivimab-Ebgn (Intravenous Route)",https://www.mayoclinic.org//drugs-supplements/atoltivimab-maftivimab-and-odesivimab-ebgn-intravenous-route/description/drg-20503601
"Acetaminophen (Oral Route, Rectal Route)",https://www.mayoclinic.org//drugs-supplements/acetaminophen-oral-route-rectal-route/description/drg-20068480
"Acetaminophen (Oral Route, Rectal Route)",https://www.mayoclinic.org//drugs-supplements/acetaminophen-oral-route-rectal-route/description/drg-20068480
"Acetaminophen (Oral Route, Rectal Route)",https://www.mayoclinic.org//drugs-supplements/acetaminophen-oral-route-rectal-route/description/drg-20068480
Ibuprofen (Oral Route),https://www.mayoclinic.org//drugs-supplements/ibuprofen-oral-route/description/drg-20070602
Ibuprofen (Oral Route),https://www.mayoclinic.org//drugs-supplements/ibuprofen-oral-route/description/drg-20070602
Polyethylene Glycol 3350 (Oral Route),https://www.mayoclinic.org//drugs-supplements/polyethylene-glycol-3350-oral-route/description/drg-20523233
Atorvastatin (Oral Route),https://www.mayoclinic.org//drugs-supplements/atorvastatin-oral-route/description/drg-20067003
Atorvastatin (Oral Route),https://www.mayoclinic.org//drugs-supplements/atorvastatin-oral-route/description/drg-20067003
Atorvastatin And Ezetimibe (Oral Route),https://www.mayoclinic.org//drugs-supplements/atorvastatin-and-ezetimibe-oral-route/description/drg-20060992
Atovaquone (Oral Route),https://www.mayoclinic.org//drugs-supplements/atovaquone-oral-route/description/drg-20062055
Atovaquone And Proguanil (Oral Route),https://www.mayoclinic.org//drugs-supplements/atovaquone-and-proguanil-oral-route/description/drg-20061484
Tretinoin (Topical Route),https://www.mayoclinic.org//drugs-supplements/tretinoin-topical-route/description/drg-20066521
"Efavirenz, Emtricitabine, And Tenofovir (Oral Route)",https://www.mayoclinic.org//drugs-supplements/efavirenz-emtricitabine-and-tenofovir-oral-route/description/drg-20068963
Atropine (Intramuscular Route),https://www.mayoclinic.org//drugs-supplements/atropine-intramuscular-route/description/drg-20506387
"Atropine, Homatropine, And Scopolamine (Ophthalmic Route)",https://www.mayoclinic.org//drugs-supplements/atropine-homatropine-and-scopolamine-ophthalmic-route/description/drg-20069679
Atropine Sulfate (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/atropine-sulfate-ophthalmic-route/description/drg-20313091
Atropine (Intramuscular Route),https://www.mayoclinic.org//drugs-supplements/atropine-intramuscular-route/description/drg-20506387
"Atropine, Homatropine, And Scopolamine (Ophthalmic Route)",https://www.mayoclinic.org//drugs-supplements/atropine-homatropine-and-scopolamine-ophthalmic-route/description/drg-20069679
Atropine Sulfate (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/atropine-sulfate-ophthalmic-route/description/drg-20313091
"Atropine, Homatropine, And Scopolamine (Ophthalmic Route)",https://www.mayoclinic.org//drugs-supplements/atropine-homatropine-and-scopolamine-ophthalmic-route/description/drg-20069679
Atropine Sulfate (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/atropine-sulfate-ophthalmic-route/description/drg-20313091
"Atropine, Homatropine, And Scopolamine (Ophthalmic Route)",https://www.mayoclinic.org//drugs-supplements/atropine-homatropine-and-scopolamine-ophthalmic-route/description/drg-20069679
Atropine Sulfate (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/atropine-sulfate-ophthalmic-route/description/drg-20313091
Atropine Sulfate (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/atropine-sulfate-ophthalmic-route/description/drg-20313091
"Atropine, Homatropine, And Scopolamine (Ophthalmic Route)",https://www.mayoclinic.org//drugs-supplements/atropine-homatropine-and-scopolamine-ophthalmic-route/description/drg-20069679
"Atropine, Homatropine, And Scopolamine (Ophthalmic Route)",https://www.mayoclinic.org//drugs-supplements/atropine-homatropine-and-scopolamine-ophthalmic-route/description/drg-20069679
Atropine Sulfate (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/atropine-sulfate-ophthalmic-route/description/drg-20313091
"Atropine, Homatropine, And Scopolamine (Ophthalmic Route)",https://www.mayoclinic.org//drugs-supplements/atropine-homatropine-and-scopolamine-ophthalmic-route/description/drg-20069679
Atropine Sulfate (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/atropine-sulfate-ophthalmic-route/description/drg-20313091
Ipratropium (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/ipratropium-inhalation-route/description/drg-20067557
"Measles Virus Vaccine, Live (Subcutaneous Route)",https://www.mayoclinic.org//drugs-supplements/measles-virus-vaccine-live-subcutaneous-route/description/drg-20064624
Phentermine (Oral Route),https://www.mayoclinic.org//drugs-supplements/phentermine-oral-route/description/drg-20075169
Teriflunomide (Oral Route),https://www.mayoclinic.org//drugs-supplements/teriflunomide-oral-route/description/drg-20075757
"Influenza A Virus Vaccine, H5n1, Adjuvanted (Intramuscular Route)",https://www.mayoclinic.org//drugs-supplements/influenza-a-virus-vaccine-h5n1-adjuvanted-intramuscular-route/description/drg-20484175
Amoxicillin And Clavulanate (Oral Route),https://www.mayoclinic.org//drugs-supplements/amoxicillin-and-clavulanate-oral-route/description/drg-20072709
Amoxicillin And Clavulanate (Oral Route),https://www.mayoclinic.org//drugs-supplements/amoxicillin-and-clavulanate-oral-route/description/drg-20072709
Amoxicillin And Clavulanate (Oral Route),https://www.mayoclinic.org//drugs-supplements/amoxicillin-and-clavulanate-oral-route/description/drg-20072709
Aripiprazole (Oral Route),https://www.mayoclinic.org//drugs-supplements/aripiprazole-oral-route/description/drg-20066890
Antipyrine And Benzocaine (Otic Route),https://www.mayoclinic.org//drugs-supplements/antipyrine-and-benzocaine-otic-route/description/drg-20061442
Metformin (Oral Route),https://www.mayoclinic.org//drugs-supplements/metformin-oral-route/description/drg-20067074
Antipyrine And Benzocaine (Otic Route),https://www.mayoclinic.org//drugs-supplements/antipyrine-and-benzocaine-otic-route/description/drg-20061442
Tramadol And Acetaminophen (Oral Route),https://www.mayoclinic.org//drugs-supplements/tramadol-and-acetaminophen-oral-route/description/drg-20062870
Ferric Citrate (Oral Route),https://www.mayoclinic.org//drugs-supplements/ferric-citrate-oral-route/description/drg-20122539
"Iron Supplement (Oral Route, Parenteral Route)",https://www.mayoclinic.org//drugs-supplements/iron-supplement-oral-route-parenteral-route/description/drg-20070148
Anti-Inhibitor Coagulant Complex (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/anti-inhibitor-coagulant-complex-intravenous-route/description/drg-20074430
Dextromethorphan And Bupropion (Oral Route),https://www.mayoclinic.org//drugs-supplements/dextromethorphan-and-bupropion-oral-route/description/drg-20539888
Epinephrine (Injection Route),https://www.mayoclinic.org//drugs-supplements/epinephrine-injection-route/description/drg-20072429
Acyclovir (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/acyclovir-ophthalmic-route/description/drg-20461331
Tazarotene (Topical Route),https://www.mayoclinic.org//drugs-supplements/tazarotene-topical-route/description/drg-20067364
Avalglucosidase Alfa-Ngpt (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/avalglucosidase-alfa-ngpt-intravenous-route/description/drg-20520326
Metformin (Oral Route),https://www.mayoclinic.org//drugs-supplements/metformin-oral-route/description/drg-20067074
Rosiglitazone And Metformin (Oral Route),https://www.mayoclinic.org//drugs-supplements/rosiglitazone-and-metformin-oral-route/description/drg-20062696
Rosiglitazone And Glimepiride (Oral Route),https://www.mayoclinic.org//drugs-supplements/rosiglitazone-and-glimepiride-oral-route/description/drg-20069050
Rosiglitazone (Oral Route),https://www.mayoclinic.org//drugs-supplements/rosiglitazone-oral-route/description/drg-20066965
Irbesartan (Oral Route),https://www.mayoclinic.org//drugs-supplements/irbesartan-oral-route/description/drg-20064404
Bevacizumab (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/bevacizumab-intravenous-route/description/drg-20068373
Avatrombopag (Oral Route),https://www.mayoclinic.org//drugs-supplements/avatrombopag-oral-route/description/drg-20443767
Sulfonamide (Vaginal Route),https://www.mayoclinic.org//drugs-supplements/sulfonamide-vaginal-route/description/drg-20069543
"Testosterone (Intramuscular Route, Subcutaneous Route)",https://www.mayoclinic.org//drugs-supplements/testosterone-intramuscular-route-subcutaneous-route/description/drg-20095183
"Anesthetic, Local (Topical Application Route)",https://www.mayoclinic.org//drugs-supplements/anesthetic-local-topical-application-route/description/drg-20070024
Moxifloxacin (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/moxifloxacin-intravenous-route/description/drg-20072223
Avelumab (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/avelumab-intravenous-route/description/drg-20406146
"Anesthetic, Local (Topical Application Route)",https://www.mayoclinic.org//drugs-supplements/anesthetic-local-topical-application-route/description/drg-20070024
Nortriptyline (Oral Route),https://www.mayoclinic.org//drugs-supplements/nortriptyline-oral-route/description/drg-20071998
Levonorgestrel And Ethinyl Estradiol (Oral Route),https://www.mayoclinic.org//drugs-supplements/levonorgestrel-and-ethinyl-estradiol-oral-route/description/drg-20406441
Morphine (Oral Route),https://www.mayoclinic.org//drugs-supplements/morphine-oral-route/description/drg-20074216
Tretinoin (Topical Route),https://www.mayoclinic.org//drugs-supplements/tretinoin-topical-route/description/drg-20066521
"Interferon Beta-1a (Intramuscular Route, Subcutaneous Route)",https://www.mayoclinic.org//drugs-supplements/interferon-beta-1a-intramuscular-route-subcutaneous-route/description/drg-20064352
"Interferon Beta-1a (Intramuscular Route, Subcutaneous Route)",https://www.mayoclinic.org//drugs-supplements/interferon-beta-1a-intramuscular-route-subcutaneous-route/description/drg-20064352
Infliximab (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/infliximab-intravenous-route/description/drg-20068387
Infliximab-Axxq (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/infliximab-axxq-intravenous-route/description/drg-20476981
Ceftazidime And Avibactam (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/ceftazidime-and-avibactam-intravenous-route/description/drg-20312561
Almotriptan (Oral Route),https://www.mayoclinic.org//drugs-supplements/almotriptan-oral-route/description/drg-20061618
Axicabtagene Ciloleucel (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/axicabtagene-ciloleucel-intravenous-route/description/drg-20406587
Nizatidine (Oral Route),https://www.mayoclinic.org//drugs-supplements/nizatidine-oral-route/description/drg-20528302
Nizatidine (Oral Route),https://www.mayoclinic.org//drugs-supplements/nizatidine-oral-route/description/drg-20528302
Nizatidine (Oral Route),https://www.mayoclinic.org//drugs-supplements/nizatidine-oral-route/description/drg-20528302
Testosterone (Topical Application Route),https://www.mayoclinic.org//drugs-supplements/testosterone-topical-application-route/description/drg-20073444
"Androgen (Oral Route, Parenteral Route, Subcutaneous Route, Topical Application Route, Transdermal Route)",https://www.mayoclinic.org//drugs-supplements/androgen-oral-route-parenteral-route-subcutaneous-route-topical-application-route-transdermal-route/description/drg-20069341
Axitinib (Oral Route),https://www.mayoclinic.org//drugs-supplements/axitinib-oral-route/description/drg-20075455
Fluciclovine F 18 (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/fluciclovine-f-18-intravenous-route/description/drg-20312268
"Progestin (Oral Route, Parenteral Route, Vaginal Route)",https://www.mayoclinic.org//drugs-supplements/progestin-oral-route-parenteral-route-vaginal-route/description/drg-20069443
"Progestin Contraceptives (Oral Route, Parenteral Route)",https://www.mayoclinic.org//drugs-supplements/progestin-contraceptives-oral-route-parenteral-route/description/drg-20070184
Norethindrone (Oral Route),https://www.mayoclinic.org//drugs-supplements/norethindrone-oral-route/description/drg-20137986
Azacitidine (Injection Route),https://www.mayoclinic.org//drugs-supplements/azacitidine-injection-route/description/drg-20062061
Azacitidine (Oral Route),https://www.mayoclinic.org//drugs-supplements/azacitidine-oral-route/description/drg-20502453
"Aztreonam (Intravenous Route, Injection Route)",https://www.mayoclinic.org//drugs-supplements/aztreonam-intravenous-route-injection-route/description/drg-20062111
Azathioprine (Oral Route),https://www.mayoclinic.org//drugs-supplements/azathioprine-oral-route/description/drg-20067180
Azithromycin (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/azithromycin-ophthalmic-route/description/drg-20070979
Azathioprine (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/azathioprine-intravenous-route/description/drg-20074978
Azathioprine (Oral Route),https://www.mayoclinic.org//drugs-supplements/azathioprine-oral-route/description/drg-20067180
Iobenguane I 131 (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/iobenguane-i-131-intravenous-route/description/drg-20064357
Azelaic Acid (Topical Route),https://www.mayoclinic.org//drugs-supplements/azelaic-acid-topical-route/description/drg-20062084
Azelastine (Nasal Route),https://www.mayoclinic.org//drugs-supplements/azelastine-nasal-route/description/drg-20068252
Azelastine (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/azelastine-ophthalmic-route/description/drg-20062098
Azelastine And Fluticasone (Nasal Route),https://www.mayoclinic.org//drugs-supplements/azelastine-and-fluticasone-nasal-route/description/drg-20075580
Azelaic Acid (Topical Route),https://www.mayoclinic.org//drugs-supplements/azelaic-acid-topical-route/description/drg-20062084
Azficel-T (Intradermal Route),https://www.mayoclinic.org//drugs-supplements/azficel-t-intradermal-route/description/drg-20074992
Rasagiline (Oral Route),https://www.mayoclinic.org//drugs-supplements/rasagiline-oral-route/description/drg-20068415
Azilsartan (Oral Route),https://www.mayoclinic.org//drugs-supplements/azilsartan-oral-route/description/drg-20074814
Azithromycin (Intravenous Route),https://www.mayoclinic.org//drugs-supplements/azithromycin-intravenous-route/description/drg-20062196
Azithromycin (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/azithromycin-ophthalmic-route/description/drg-20070979
Azithromycin (Oral Route),https://www.mayoclinic.org//drugs-supplements/azithromycin-oral-route/description/drg-20072362
Corticosteroid (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/corticosteroid-inhalation-route/description/drg-20070533
Corticosteroid (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/corticosteroid-inhalation-route/description/drg-20070533
Mometasone (Inhalation Route),https://www.mayoclinic.org//drugs-supplements/mometasone-inhalation-route/description/drg-20067282
Phenazopyridine (Oral Route),https://www.mayoclinic.org//drugs-supplements/phenazopyridine-oral-route/description/drg-20065473
Brinzolamide (Ophthalmic Route),https://www.mayoclinic.org//drugs-supplements/brinzolamide-ophthalmic-route/description/drg-20062342
