name,url
"catapres-tts 2 patch, transdermal weekly",https://www.webmd.com//drugs/2/drug-7115-9024/catapres-tts-2-patch-weekly/details
"catapres-tts 3 patch, transdermal weekly",https://www.webmd.com//drugs/2/drug-6715-9024/catapres-tts-3-patch-weekly/details
d,https://www.webmd.com//drugs/2/drug-11076-488/d/details
d and c green no.6 (bulk) 100 % powder,https://www.webmd.com//drugs/2/drug-158808/d-and-c-green-no-6-bulk-100-powder/details
d-cerin 33 % topical cream,https://www.webmd.com//drugs/2/drug-185794-164/d-cerin-cream/details
d-penamine,https://www.webmd.com//drugs/2/drug-168419-187/d-penamine/details
d-vi-sol,https://www.webmd.com//drugs/2/drug-152673-9106/d-vi-sol/details
d.farinae mite extract vial,https://www.webmd.com//drugs/2/drug-147026/d-farinae-mite-extract-vial/details
d.h.e.45 ampul,https://www.webmd.com//drugs/2/drug-57961-1207/d-h-e-45-ampul/details
d.pteronyssinus mite extract vial,https://www.webmd.com//drugs/2/drug-147032/d-pteronyssinus-mite-extract-vial/details
d3 + k2 dots,https://www.webmd.com//drugs/2/drug-150880/d3-k2-dots/details
d3-2000,https://www.webmd.com//drugs/2/drug-153732-9106/d3-2000/details
"d3-5000 125 mcg (5,000 unit) capsule vitamin d",https://www.webmd.com//drugs/2/drug-184137-9106/d3-5000/details
d3-e-se-soy isofl-tocoph-lycop capsule,https://www.webmd.com//drugs/2/drug-156094/d3-e-se-soy-isofl-tocoph-lycop-capsule/details
d3-red wine-resveratrol-malt capsule,https://www.webmd.com//drugs/2/drug-161332/d3-red-wine-resveratrol-malt-capsule/details
dabigatran etexilate 150 mg capsule thrombin inhibitors (non-heparinoid),https://www.webmd.com//drugs/2/drug-154836-1122/dabigatran-etexilate-capsule/details
dabigatran etexilate 150 mg oral pellets in packet,https://www.webmd.com//drugs/2/drug-154836-2477/dabigatran-etexilate-pellets-in-packet/details
dactinomycin vial,https://www.webmd.com//drugs/2/drug-19921-9134/dactinomycin-vial/details
daily amino,https://www.webmd.com//drugs/2/drug-738/daily-amino/details
daily face wash cleanser,https://www.webmd.com//drugs/2/drug-168120-193/daily-face-wash-cleanser/details
daily fiber (psyllium-sucrose) 3.4 gram/12 gram oral powder,https://www.webmd.com//drugs/2/drug-167358-6109/daily-fiber-psyllium-sucrose-3-4-gram-12-gram-powder/details
daily moisturizing lotion 1.25 % topical skin protectants,https://www.webmd.com//drugs/2/drug-95034-164/daily-moisturizing-lotion/details
daily multiple for women 18 mg iron-400 mcg-500 ca tablet,https://www.webmd.com//drugs/2/drug-159165-280/daily-multiple/details
daily multivitamin,https://www.webmd.com//drugs/2/drug-20928-9038/daily-multivitamin/details
daily multivitamin-iron,https://www.webmd.com//drugs/2/drug-59021-280/daily-multivitamin-iron/details
daily probiotic,https://www.webmd.com//drugs/2/drug-173563-1275/daily-probiotic/details
daily probiotic (4 strains) 11 billion cell-15 mg capsule antidiarrheal formulations with gut flora microorganisms,https://www.webmd.com//drugs/2/drug-186428/daily-probiotic/details
"daily stress relief 100 mg-5 mg-1.7 mg-2.4 mcg tablet,extended release",https://www.webmd.com//drugs/2/drug-185970/daily-stress-relief/details
daily value,https://www.webmd.com//drugs/2/drug-153952-9038/daily-value/details
daily vitamin + iron,https://www.webmd.com//drugs/2/drug-58996-280/daily-vitamin-iron/details
daily vitamin formula-iron,https://www.webmd.com//drugs/2/drug-167633-280/daily-vitamin-formula-iron/details
daily vite with iron,https://www.webmd.com//drugs/2/drug-2270-280/daily-vite-with-iron/details
daily-vite (with folic acid) 400 mcg tablet multivitamins,https://www.webmd.com//drugs/2/drug-181680-9038/daily-vite/details
"dairy relief tablet, chewable",https://www.webmd.com//drugs/2/drug-56813-644/dairy-relief/details
"dairy-aid 3,000 unit tablet digestive enzymes",https://www.webmd.com//drugs/2/drug-19085-644/dairy-aid-tablet/details
dalfampridine er,https://www.webmd.com//drugs/2/drug-153645-1299/dalfampridine-tablet-er-12-hr/details
daliresp,https://www.webmd.com//drugs/2/drug-155809-1399/daliresp/details
dalteparin (porcine) syringe,https://www.webmd.com//drugs/2/drug-6130-271/dalteparin-porcine-syringe/details
danazol,https://www.webmd.com//drugs/2/drug-7778-9007/danazol/details
danazol powder,https://www.webmd.com//drugs/2/drug-7469/danazol-powder/details
dandelion root 525 mg capsule,https://www.webmd.com//drugs/2/drug-18671/dandelion-capsule/details
dandruff shampoo,https://www.webmd.com//drugs/2/drug-151556-129/dandruff-shampoo/details
dandruff shampoo (pyrithione zinc) 1 %,https://www.webmd.com//drugs/2/drug-10003/dandruff-shampoo/details
dantrium,https://www.webmd.com//drugs/2/drug-6742-5105/dantrium/details
dantrium vial,https://www.webmd.com//drugs/2/drug-9108/dantrium-vial/details
dantrolene (bulk) powder,https://www.webmd.com//drugs/2/drug-150268/dantrolene-bulk-powder/details
dantrolene 20 mg intravenous solution central muscle relaxants,https://www.webmd.com//drugs/2/drug-8764/dantrolene-solution-reconstituted-recon-soln/details
dantrolene sodium,https://www.webmd.com//drugs/2/drug-6743-5105/dantrolene-sodium/details
"dapagliflozin-metformin tablet, immediate release and extended release, biphasic 24hr (tablet,immed & ext release,biphasic 24hr)",https://www.webmd.com//drugs/2/drug-167198-1630/dapagliflozin-metformin-tablet-immediate-release-and-er-biphasic-24hr-tablet-immed-ext-release-biphasic-24hr/details
dapsone,https://www.webmd.com//drugs/2/drug-6744-183/dapsone/details
dapsone (bulk) 98 % powder,https://www.webmd.com//drugs/2/drug-145711/dapsone-bulk-98-powder/details
daptacel dtap vial,https://www.webmd.com//drugs/2/drug-151173-5169/daptacel-dtap-vial/details
daraprim,https://www.webmd.com//drugs/2/drug-634-4128/daraprim/details
dark cherry concentrate oral,https://www.webmd.com//drugs/2/drug-182952/dark-cherry-concentrate/details
dartisla 1.7 mg disintegrating tablet glycopyrrolate,https://www.webmd.com//drugs/2/drug-183319-2391/dartisla/details
darunavir-cobicistat tablet,https://www.webmd.com//drugs/2/drug-167258-1656/darunavir-cobicistat-tablet/details
datscan vial,https://www.webmd.com//drugs/2/drug-155840/datscan-vial/details
daunorubicin hcl vial,https://www.webmd.com//drugs/2/drug-5021-8134/daunorubicin-hcl-vial/details
daxxify 100 unit intramuscular solution neuromuscular blockers,https://www.webmd.com//drugs/2/drug-185559-256/daxxify-vial/details
day time cold-flu,https://www.webmd.com//drugs/2/drug-63754-951/day-time-cold-flu/details
dayavite 1 mg-75 mg-10 mg tablet not applicable,https://www.webmd.com//drugs/2/drug-181791/dayavite/details
daybue 200 mg/ml oral solution,https://www.webmd.com//drugs/2/drug-186229-2488/daybue/details
daypro,https://www.webmd.com//drugs/2/drug-6746-458/daypro/details
daytime & nighttime cold,https://www.webmd.com//drugs/2/drug-155262-1086/daytime-nighttime-cold/details
daytime 5 mg-10 mg-325 mg capsule,https://www.webmd.com//drugs/2/drug-1805-951/daytime/details
daytime cold & cough,https://www.webmd.com//drugs/2/drug-166230-946/daytime-cold-cough/details
daytime cold relief,https://www.webmd.com//drugs/2/drug-55812-951/daytime-cold-tablet/details
daytime cold-flu relief,https://www.webmd.com//drugs/2/drug-167239-951/daytime-cold-flu-relief/details
daytime cough,https://www.webmd.com//drugs/2/drug-55819-8238/daytime-cough/details
daytime-nighttime cold-flu,https://www.webmd.com//drugs/2/drug-152491-1086/daytime-nighttime-cold-flu/details
"daytime-nighttime cold-flu liquid, sequential",https://www.webmd.com//drugs/2/drug-159480/daytime-nighttime-cold-flu/details
dazaveidaoxia 0.25 %-1 %-4 % topical gel nitroimdazoles,https://www.webmd.com//drugs/2/drug-185501/dazaveidaoxia-gel/details
dazomon 0.25 % topical gel treatments for rosacea erythema,https://www.webmd.com//drugs/2/drug-185502-1564/dazomon-gel/details
e-400 c-500 & beta carotene,https://www.webmd.com//drugs/2/drug-64859/e-400-c-500-beta-carotene/details
e-z disk,https://www.webmd.com//drugs/2/drug-153477/e-z-disk/details
e-z-gas ii,https://www.webmd.com//drugs/2/drug-149399/e-z-gas-ii/details
e-z-hd,https://www.webmd.com//drugs/2/drug-148095/e-z-hd/details
e-z-paque,https://www.webmd.com//drugs/2/drug-150926/e-z-paque/details
e-z-paste,https://www.webmd.com//drugs/2/drug-149505/e-z-paste/details
e.e.s. 200,https://www.webmd.com//drugs/2/drug-7116-3015/e-e-s-200/details
e.e.s. 400,https://www.webmd.com//drugs/2/drug-4833-450/e-e-s-400/details
eaa supplement 5 gram-36 kcal/12.5 gram oral powder packet,https://www.webmd.com//drugs/2/drug-145832/eaa-supplement-5-gram-36-kcal-12-5-gram-powder-packet/details
ear drops homeopathic,https://www.webmd.com//drugs/2/drug-149726/ear-drops/details
ear drying agent drops,https://www.webmd.com//drugs/2/drug-14819/ear-drying-agent-drops/details
ear health formula,https://www.webmd.com//drugs/2/drug-150391/ear-health-formula/details
ear health plus,https://www.webmd.com//drugs/2/drug-167923/ear-health-plus/details
ear wax drops,https://www.webmd.com//drugs/2/drug-8460-1171/ear-wax-drops/details
ear wax removal drops,https://www.webmd.com//drugs/2/drug-1056-1171/ear-wax-removal-drops/details
ear wax removal kit 6.5 % drops,https://www.webmd.com//drugs/2/drug-4434-1171/ear-wax-removal-drops/details
easy fiber,https://www.webmd.com//drugs/2/drug-154843/easy-fiber/details
easy fiber 3 gram/6 gram oral powder packet,https://www.webmd.com//drugs/2/drug-144848/easy-fiber-3-gram-6-gram-powder-packet/details
easy-c immune health 500 mg tablet vitamin c,https://www.webmd.com//drugs/2/drug-185740/easy-c-immune-health/details
fa-8,https://www.webmd.com//drugs/2/drug-5343-117/fa-8/details
"fa-b cmp,c-rice bran-rose hips tablet",https://www.webmd.com//drugs/2/drug-149574-6106/fa-b-cmp-c-rice-bran-rose-hips-tablet/details
fa-vit bcomp-c-zinc-vitamin d3 tablet,https://www.webmd.com//drugs/2/drug-153835/fa-vit-bcomp-c-zinc-vitamin-d3-tablet/details
fabb,https://www.webmd.com//drugs/2/drug-94717-2288/fabb/details
"fabrazyme 35 mg intravenous solution metabolic disease enzyme replacement, fabry's",https://www.webmd.com//drugs/2/drug-75198-2141/fabrazyme-vial/details
factive,https://www.webmd.com//drugs/2/drug-91447-3317/factive/details
"factor ix cplx(pcc)#4, 3factor solution, reconstituted (recon soln)",https://www.webmd.com//drugs/2/drug-167514-8246/factor-ix-cplxpcc4-3factor-solution-reconstituted-recon-soln/details
factor xiii kit,https://www.webmd.com//drugs/2/drug-155400/factor-xiii-kit/details
fagron ls ultra cream,https://www.webmd.com//drugs/2/drug-167016/fagron-ls-ultra-cream/details
falmina,https://www.webmd.com//drugs/2/drug-161423-115/falmina/details
famciclovir,https://www.webmd.com//drugs/2/drug-6157-6138/famciclovir/details
famciclovir (bulk) 100 % powder,https://www.webmd.com//drugs/2/drug-184100/famciclovir-bulk-100-powder/details
famil-e 41 mg-250 mg-38 mg capsule vitamin e,https://www.webmd.com//drugs/2/drug-185000-8288/famil-e/details
famotidine,https://www.webmd.com//drugs/2/drug-5035-250/famotidine/details
famotidine (bulk) 100 % powder,https://www.webmd.com//drugs/2/drug-78345/famotidine-bulk-100-powder/details
famotidine (pf) 20 mg/2 ml intravenous solution,https://www.webmd.com//drugs/2/drug-149347-3033/famotidine-vial/details
"famotidine solution, intravenous piggyback",https://www.webmd.com//drugs/2/drug-147062/famotidine-solution-piggyback/details
"famotidine suspension, (final dose form) peptic ulcer agents",https://www.webmd.com//drugs/2/drug-5035-1033/famotidine-suspension-final-dose-form-peptic-ulcer-agents/details
famotidine tablet peptic ulcer agents,https://www.webmd.com//drugs/2/drug-5035-2033/famotidine-tablet-peptic-ulcer-agents/details
famotidine vial,https://www.webmd.com//drugs/2/drug-8877-3033/famotidine-vial/details
"famotidine-ca carb-mag hydrox tablet, chewable",https://www.webmd.com//drugs/2/drug-20183-4250/famotidine-ca-carb-mag-hydrox-tablet-chewable/details
fanapt,https://www.webmd.com//drugs/2/drug-153413-1280/fanapt/details
fareston,https://www.webmd.com//drugs/2/drug-5078-7273/fareston/details
faricimab-svoa 6 mg/0.05 ml intravitreal solution,https://www.webmd.com//drugs/2/drug-183456-2397/faricimab-svoa-solution/details
farydak,https://www.webmd.com//drugs/2/drug-167902-1687/farydak/details
"fasenra 30 mg/ml subcutaneous syringe monoclonal antibody, human interleukin 5 antagonist",https://www.webmd.com//drugs/2/drug-174402-1888/fasenra-syringe/details
faslodex syringe,https://www.webmd.com//drugs/2/drug-63185-8338/faslodex-syringe/details
fat emulsion 20 % intravenous,https://www.webmd.com//drugs/2/drug-11017-178/fat-emulsion/details
father john's medicine plus 4 mg-10 mg/30 ml oral solution antitussives,https://www.webmd.com//drugs/2/drug-87275-4172/father-johns-solution/details
fattibase wax,https://www.webmd.com//drugs/2/drug-172456/fattibase-wax/details
"g-bucal-c spray, non-aerosol",https://www.webmd.com//drugs/2/drug-160710/g-bucal-c-spray-non-aerosol/details
g-dologen,https://www.webmd.com//drugs/2/drug-166835-1113/g-dologen/details
g-fenesin,https://www.webmd.com//drugs/2/drug-152954-118/g-fenesin/details
g-fenesin dm,https://www.webmd.com//drugs/2/drug-152953-704/g-fenesin-dm/details
g-levocarnitine,https://www.webmd.com//drugs/2/drug-13945-9177/g-levocarnitine/details
g-preprotein,https://www.webmd.com//drugs/2/drug-164348/g-preprotein/details
g-supress dx,https://www.webmd.com//drugs/2/drug-165237-96/g-supress-dx/details
g-zyncof,https://www.webmd.com//drugs/2/drug-163478-704/g-zyncof/details
ga express 15 60 gram-297 kcal/100 gram oral powder packet,https://www.webmd.com//drugs/2/drug-159308/ga-express-15-60-gram-297-kcal-100-gram-powder-packet/details
ga gel 41.7 gram-338 kcal/100 gram oral powder packet,https://www.webmd.com//drugs/2/drug-149016/ga-gel-41-7-gram-338-kcal-100-gram-powder-packet/details
ga powder 15.1 g-500 kcal/100 g oral,https://www.webmd.com//drugs/2/drug-94162/ga-powder-15-1-g-500-kcal-100-g/details
gaba 100 mg-theanine mg-ashwagandha extract 225 mg capsule,https://www.webmd.com//drugs/2/drug-184916/gaba-theanine-ashwagandha-xt-capsule/details
gaba soothe 100 mg-100 mg-225 mg capsule,https://www.webmd.com//drugs/2/drug-185022/gaba-soothe/details
"gaba-5-htp-caffeine-arginine-choline-bromelain-herbal 1,400 mg capsule",https://www.webmd.com//drugs/2/drug-180571/gaba-5htp-caf-arg-chl-br-hb318-capsule/details
"gabacaine 300 mg oral capsule and 5 % topical patch kit anticonvulsants, gaba-derivative-type",https://www.webmd.com//drugs/2/drug-178375-8217/gabacaine-kit/details
gabadone,https://www.webmd.com//drugs/2/drug-94525/gabadone/details
"gabapal 100 mg-3.88 %-4"" x 4"" kit, topical cream and oral capsule local anesthetics",https://www.webmd.com//drugs/2/drug-179695-8217/gabapal-kit-cream-and-capsule/details
gabapentin,https://www.webmd.com//drugs/2/drug-14208-8217/gabapentin/details
gabapentin (bulk) 100 % powder,https://www.webmd.com//drugs/2/drug-78460/gabapentin-bulk-100-powder/details
"gabapentin enacarbil tablet, extended release",https://www.webmd.com//drugs/2/drug-155815-1412/gabapentin-enacarbil-tablet-er/details
gabapentin solution,https://www.webmd.com//drugs/2/drug-14208-3217/gabapentin-solution/details
gablofen syringe,https://www.webmd.com//drugs/2/drug-155156-2105/gablofen-syringe/details
gadavist vial,https://www.webmd.com//drugs/2/drug-155611/gadavist-vial/details
gadobenate dimeglumine solution,https://www.webmd.com//drugs/2/drug-144471/gadobenate-dimeglumine-solution/details
gadobutrol solution,https://www.webmd.com//drugs/2/drug-155606/gadobutrol-solution/details
gadopentetate dimeglumine solution,https://www.webmd.com//drugs/2/drug-8787/gadopentetate-dimeglumine-solution/details
gadopiclenol 0.5 mmol/ml intravenous solution,https://www.webmd.com//drugs/2/drug-185182/gadopiclenol-solution/details
gadoteridol solution,https://www.webmd.com//drugs/2/drug-3677/gadoteridol-solution/details
gadoxetate solution,https://www.webmd.com//drugs/2/drug-151040/gadoxetate-solution/details
galactose 400 kcal/100 gram oral powder,https://www.webmd.com//drugs/2/drug-171355/galactose-powder/details
galafold,https://www.webmd.com//drugs/2/drug-174925-1918/galafold/details
galantamine hbr,https://www.webmd.com//drugs/2/drug-20737-6218/galantamine-hbr/details
"galantamine hbr capsule, extended release pellets 24 hr",https://www.webmd.com//drugs/2/drug-20737-493/galantamine-hbr-capsule-er-pellets-24-hr/details
galaxtra 400 kcal/100 gram oral powder,https://www.webmd.com//drugs/2/drug-171364/galaxtra-400-kcal-100-gram-powder/details
galcanezumab-gnlm pen injector,https://www.webmd.com//drugs/2/drug-176171-1965/galcanezumab-gnlm-pen-injector/details
gallium ga-68 dotatoc 18.5 mbq to 148 mbq/ml(0.5 4 mci/ml) iv soln radiopharmaceuticals,https://www.webmd.com//drugs/2/drug-178279/gallium-ga-68-dotatoc-vial/details
galsulfase solution,https://www.webmd.com//drugs/2/drug-93518-1797/galsulfase-solution/details
galzin,https://www.webmd.com//drugs/2/drug-126-1187/galzin/details
gamastan s-d vial,https://www.webmd.com//drugs/2/drug-94302-4157/gamastan-s-d-vial/details
gamastan vial,https://www.webmd.com//drugs/2/drug-52870-4157/gamastan-solution/details
gamifant vial,https://www.webmd.com//drugs/2/drug-176687-1998/gamifant-vial/details
gamma-aminobutyric acid (bulk) powder,https://www.webmd.com//drugs/2/drug-152671/gamma-aminobutyric-acid-bulk-powder/details
gammagard liquid vial,https://www.webmd.com//drugs/2/drug-93679-1396/gammagard-liquid-vial/details
gammagard s-d (iga < 1 mcg/ml) 5 gram intravenous solution,https://www.webmd.com//drugs/2/drug-148336-3157/gammagard-s-d-vial/details
gamunex-c vial,https://www.webmd.com//drugs/2/drug-155072-1396/gamunex-c-vial/details
ganaxolone 50 mg/ml oral suspension,https://www.webmd.com//drugs/2/drug-183803-2423/ganaxolone-suspension/details
ganciclovir gel,https://www.webmd.com//drugs/2/drug-153990-1317/ganciclovir-gel/details
ganciclovir sodium vial,https://www.webmd.com//drugs/2/drug-6465-7069/ganciclovir-sodium-vial/details
ganirelix acetate syringe,https://www.webmd.com//drugs/2/drug-75166-522/ganirelix-acetate-syringe/details
garcinia cambogia,https://www.webmd.com//drugs/2/drug-164097/garcinia-cambogia/details
gardasil 9 vial,https://www.webmd.com//drugs/2/drug-167443-735/gardasil-9-vial/details
garlic,https://www.webmd.com//drugs/2/drug-1739-8312/garlic/details
garlic extract 400 mg tablet,https://www.webmd.com//drugs/2/drug-74935-8312/garlic-extract-tablet/details
garlic oil,https://www.webmd.com//drugs/2/drug-3826-8312/garlic-oil/details
garlic x,https://www.webmd.com//drugs/2/drug-7217-8312/garlic-x/details
garlic-parsley,https://www.webmd.com//drugs/2/drug-2456/garlic-parsley/details
garlipure,https://www.webmd.com//drugs/2/drug-87381-8312/garlipure/details
garlix 650 mg capsule,https://www.webmd.com//drugs/2/drug-172815-8312/garlix/details
gas relief 125 mg capsule,https://www.webmd.com//drugs/2/drug-3827-8265/gas-relief/details
gas relief 80 (simethicone) mg chewable tablet simethicone,https://www.webmd.com//drugs/2/drug-9780-8265/gas-relief/details
gas relief capsule,https://www.webmd.com//drugs/2/drug-78199-8265/gas-relief-capsule/details
"gas relief suspension, drops (final dose form)",https://www.webmd.com//drugs/2/drug-3827-265/gas-relief-suspension-drops-final-dose-form/details
gas relief ultra strength 180 mg capsule,https://www.webmd.com//drugs/2/drug-64320-8265/gas-relief/details
gas-x capsule,https://www.webmd.com//drugs/2/drug-7268-8265/gas-x/details
gas-x ultra strength,https://www.webmd.com//drugs/2/drug-151867-8265/gas-x-ultra-strength/details
gastrace,https://www.webmd.com//drugs/2/drug-163391/gastrace/details
gastracid 100 mg-350 mg-300 mg-20 mg capsule digestive enzymes,https://www.webmd.com//drugs/2/drug-184679/gastracid/details
gastric no.3-herbal no.212 capsule,https://www.webmd.com//drugs/2/drug-163363/gastric-no-3-herbal-no-212-capsule/details
gastrografin,https://www.webmd.com//drugs/2/drug-5871/gastrografin/details
gastromark,https://www.webmd.com//drugs/2/drug-76842/gastromark/details
gatifloxacin drops,https://www.webmd.com//drugs/2/drug-75068-4321/gatifloxacin-drops/details
gatifloxacin sesquihydrate (bulk) 100 % powder,https://www.webmd.com//drugs/2/drug-172849/gatifloxacin-sesquihydrate-bulk-100-powder/details
gattex 30-vial 5 mg subcutaneous kit short bowel syndrome-glucagon-like peptide-2 (glp-2) analog,https://www.webmd.com//drugs/2/drug-163326-2127/gattex-kit/details
gattex one-vial 5 mg subcutaneous kit short bowel syndrome-glucagon-like peptide-2 (glp-2) analog,https://www.webmd.com//drugs/2/drug-163325-2127/gattex-kit/details
gavilax 17 gram oral powder packet,https://www.webmd.com//drugs/2/drug-153108-1202/gavilax-17-gram-powder-packet/details
gavilyte-c,https://www.webmd.com//drugs/2/drug-152473-1109/gavilyte-c/details
gavilyte-g,https://www.webmd.com//drugs/2/drug-152476-1109/gavilyte-g/details
gavilyte-n,https://www.webmd.com//drugs/2/drug-152451-1109/gavilyte-n/details
gaviscon extra strength 160 mg-105 mg chewable tablet,https://www.webmd.com//drugs/2/drug-6644-5123/gaviscon-tablet-chewable/details
"h-chlor 12 solution, non-",https://www.webmd.com//drugs/2/drug-162703-541/h-chlor-12-solution-non/details
"h-chlor 6 solution, non-",https://www.webmd.com//drugs/2/drug-172356/h-chlor-6-solution-non/details
h-chlor gel,https://www.webmd.com//drugs/2/drug-175142/h-chlor-gel/details
h-r lubricating jelly 2x,https://www.webmd.com//drugs/2/drug-173265/h-r-lubricating-jelly-2x/details
h-r lubricating jelly gel,https://www.webmd.com//drugs/2/drug-87440/h-r-lubricating-jelly-gel/details
h.e.acrylate-na acryloyld.taurate copolymer (bulk) cream,https://www.webmd.com//drugs/2/drug-159288/h-e-acrylate-na-acryloyld-taurate-copolymer-bulk-cream/details
h2o gel base,https://www.webmd.com//drugs/2/drug-165423/h2o-gel-base/details
h2q,https://www.webmd.com//drugs/2/drug-148631-7312/h2q/details
h2q coq10 200 mg/gram oral powder,https://www.webmd.com//drugs/2/drug-156123-7312/h2q-coq10-200-mg-gram-powder/details
hackberry vial,https://www.webmd.com//drugs/2/drug-171420/hackberry-vial/details
haegarda vial,https://www.webmd.com//drugs/2/drug-173858-1842/haegarda-vial/details
"haemoph b poly conj-tet tox-pf solution, reconstituted (recon soln)",https://www.webmd.com//drugs/2/drug-149937-477/haemoph-b-poly-conj-tet-tox-pf-solution-reconstituted-recon-soln/details
haemph b polysac conj-menin pf solution,https://www.webmd.com//drugs/2/drug-149997-477/haemph-b-polysac-conj-menin-pf-solution/details
hailey 1.5 mg-30 mcg tablet contraceptives,https://www.webmd.com//drugs/2/drug-177739-115/hailey/details
hailey 24 fe,https://www.webmd.com//drugs/2/drug-176597-632/hailey-24-fe/details
hailey fe 1.5/30 (28) 1.5 mg-30 mcg (21)/75 mg (7) tablet contraceptives,https://www.webmd.com//drugs/2/drug-179515-6280/hailey-fe/details
hailey fe 1/20 (28) 1 mg-20 mcg (21)/75 mg (7) tablet contraceptives,https://www.webmd.com//drugs/2/drug-179435-6280/hailey-fe/details
hair formula,https://www.webmd.com//drugs/2/drug-169419-280/hair-formula/details
"hair regrowth treatment solution, non-",https://www.webmd.com//drugs/2/drug-61702-9124/hair-regrowth-treatment-solution-non/details
hair vitamin,https://www.webmd.com//drugs/2/drug-14339-280/hair-vitamin/details
"hair, skin and nails",https://www.webmd.com//drugs/2/drug-175900/hair-skin-and-nails/details
"hair, skin and nails",https://www.webmd.com//drugs/2/drug-166286/hair-skin-and-nails/details
"hair, skin and nails",https://www.webmd.com//drugs/2/drug-174374/hair-skin-and-nails/details
"hair, skin and nails",https://www.webmd.com//drugs/2/drug-176112/hair-skin-and-nails/details
"hair, skin and nails (biotin) 10,000 mcg chewable tablet biotin, systemic",https://www.webmd.com//drugs/2/drug-185278-2107/hair-skin-nails/details
"hair, skin and nails tablet",https://www.webmd.com//drugs/2/drug-166624-9038/hair-skin-and-nails/details
"hair, skin and nails tablet",https://www.webmd.com//drugs/2/drug-168930/hair-skin-and-nails/details
"hair, skin and nails tablet, chewable",https://www.webmd.com//drugs/2/drug-171493/hair-skin-and-nails/details
"hair, skin and nails-biotin",https://www.webmd.com//drugs/2/drug-166068/hair-skin-and-nails-biotin/details
"hair,skin and nails tablet",https://www.webmd.com//drugs/2/drug-91863-9038/hair-skin-and-nails/details
halaven vial,https://www.webmd.com//drugs/2/drug-154958-1366/halaven-vial/details
halcinonide 0.1 % topical cream corticosteroids,https://www.webmd.com//drugs/2/drug-6128-694/halcinonide-cream/details
halcion,https://www.webmd.com//drugs/2/drug-6816-486/halcion/details
haldol ampul,https://www.webmd.com//drugs/2/drug-14677/haldol-ampul/details
haldol decanoate 50 ampul,https://www.webmd.com//drugs/2/drug-6817-1034/haldol-decanoate-50-ampul/details
halls cough drops 7.6 mg not applicable,https://www.webmd.com//drugs/2/drug-1512-2104/halls-lozenge/details
halls defense,https://www.webmd.com//drugs/2/drug-156552-106/halls-defense/details
halobetasol propionate 0.01 %-tazarotene 0.045 % lotion,https://www.webmd.com//drugs/2/drug-177165-2044/halobetasol-propion-tazarotene-lotion/details
halobetasol propionate cream,https://www.webmd.com//drugs/2/drug-5900-434/halobetasol-propionate-cream/details
halobetasol propionate foam,https://www.webmd.com//drugs/2/drug-5900-1975/halobetasol-propionate-foam/details
haloette 0.12 mg-0.015 mg/24 hr vaginal ring contraceptives,https://www.webmd.com//drugs/2/drug-182666-3115/haloette-ring/details
halog cream,https://www.webmd.com//drugs/2/drug-9229-694/halog-cream/details
haloperidol,https://www.webmd.com//drugs/2/drug-8661-34/haloperidol/details
haloperidol (bulk) powder,https://www.webmd.com//drugs/2/drug-93808/haloperidol-bulk-powder/details
haloperidol decanoate (bulk) 100 % powder,https://www.webmd.com//drugs/2/drug-161654/haloperidol-decanoate-bulk-100-powder/details
haloperidol decanoate vial,https://www.webmd.com//drugs/2/drug-6092-1034/haloperidol-decanoate-vial/details
haloperidol lactate,https://www.webmd.com//drugs/2/drug-11980-34/haloperidol-lactate/details
haloperidol lactate syringe,https://www.webmd.com//drugs/2/drug-92597/haloperidol-lactate-syringe/details
haloperidol lactate vial,https://www.webmd.com//drugs/2/drug-11066/haloperidol-lactate-vial/details
halucort topical gel emollients,https://www.webmd.com//drugs/2/drug-178783/halucort-gel/details
hand sanitizer gel,https://www.webmd.com//drugs/2/drug-144691/hand-sanitizer-gel/details
hand soap liquid,https://www.webmd.com//drugs/2/drug-13862/hand-soap-liquid/details
hand wash liquid,https://www.webmd.com//drugs/2/drug-172715/hand-wash-liquid/details
haproderm topical gel,https://www.webmd.com//drugs/2/drug-182211/haproderm-gel/details
"hard nails 2,500 mcg capsule biotin, systemic",https://www.webmd.com//drugs/2/drug-150362-2107/hard-nails/details
harvoni,https://www.webmd.com//drugs/2/drug-167109-1653/harvoni/details
havrix vial,https://www.webmd.com//drugs/2/drug-147250-4169/havrix-vial/details
hawthorn,https://www.webmd.com//drugs/2/drug-19908-4312/hawthorn/details
hawthorn berry,https://www.webmd.com//drugs/2/drug-733-4312/hawthorn-berry/details
hawthorn berry (bulk) powder,https://www.webmd.com//drugs/2/drug-161606/hawthorn-berry-bulk-powder/details
hawthorn capsule,https://www.webmd.com//drugs/2/drug-17311-4312/hawthorn-capsule/details
haxchlo 0.77 %-0.05 % shampoo topical antifungals,https://www.webmd.com//drugs/2/drug-181378/haxchlo-shampoo/details
haxchlodrex 0.77 %-0.05 %-3 % shampoo topical antifungals,https://www.webmd.com//drugs/2/drug-185494/haxchlodrex-shampoo/details
haxdrax 0.77 %-2 % shampoo topical antifungals,https://www.webmd.com//drugs/2/drug-185833/haxdrax-shampoo/details
i-caps,https://www.webmd.com//drugs/2/drug-156780/i-caps/details
i-prin,https://www.webmd.com//drugs/2/drug-17655-9368/i-prin/details
